StockCode,ProductName,Revenue,UnitsSold,Orders
20910,VINTAGE PHOTO ALBUM PARIS DAYS,50.8,8,3
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,50.72,53,10
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,50.400000000000006,24,2
90018C,SILVER BLACK ORBIT DROP EARRINGS,50.400000000000006,12,9
47348A,FUSCHIA VOILE POINTY SHOE DEC,50.31,97,15
44242B,PINK FEATHERS CURTAIN,50.28,52,3
90214D,"LETTER ""D"" BLING KEY RING",49.9,68,32
90214M,"LETTER ""M"" BLING KEY RING",49.82,60,28
90180B,PURPLE AMETHYST NECKLACE W TASSEL,49.81,5,5
23603,SET 10 CARD KRAFT REINDEER 17084,49.800000000000004,20,14
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,49.760000000000005,10,4
20667,CHERRY BLOSSOM PURSE,49.69,20,16
90202B,WHITE ENAMEL FLOWER HAIR TIE,49.65,17,10
90142D,MOP PENDANT SHELL NECKLACE,49.64,10,4
90157,RIVIERA NECKLACE,49.59,10,5
21089,SET/6 GREEN SPRING PAPER CUPS,48.99,233,25
90038B,GLASS AND PAINTED BEADS BRACELET OL,48.77,13,8
84497,BUTTONS AND STRIPES NOTEBOOK ,48.75,13,7
90002D,FLOWER BURST SILVER RING CRYSTAL,48.71,13,9
20697,LITTLE GREEN MONSTER SOFT TOY,48.449999999999996,19,11
21720,CAKE SHOP  STICKER SHEET,48.449999999999996,57,8
DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,48.39,3,2
84559a,3D SHEET OF DOG STICKERS,48.379999999999995,29,22
84510E,SET OF 4 GREEN CAROUSEL COASTERS,48.29,34,16
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,48.209999999999994,29,15
84402B,PURPLE DRESS JEWELLERY STAND,48.19,61,3
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,48.06,30,12
21816,CHRISTMAS TREE T-LIGHT HOLDER,47.849999999999994,33,7
90169,DAISY HAIR COMB,47.839999999999996,19,11
90036A,FLOWER GARLAND NECKLACE RED,47.7,6,4
90165B,WHITE ROSEBUD  PEARL EARRINGS,47.43,19,18
90065A,WHITE VINTAGE CRYSTAL BRACELET,47.25,7,4
17084J,LOVE POTION MASALA INCENSE,47.25,225,8
84715,SET OF 6 ICE CREAM SKITTLES,47.2,16,3
84706F,RED PEONY TABLE CLOCK,47.2,16,10
84086B,YELLOW/BLUE RETRO RADIO,47.2,16,7
84750A,PINK SMALL GLASS CAKE STAND,46.8,24,1
84857B,BLUE MONTE CARLO HANDBAG,46.8,24,1
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,46.76,16,10
21392,RED POLKADOT PUDDING BOWL,46.39,34,7
84801B,WHITE HYDRANGEA ART FLOWER,46.2,22,3
85031A,ROMANTIC IMAGES SCRAP BOOK SET,45.9,16,7
90012B,BLACK DROP CRYSTAL NECKLACE,45.35000000000001,13,3
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,45.0,12,7
23625,SET 6 CARDS SPARKLY REINDEER 17262,44.910000000000004,9,4
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,44.86,9,5
85185D,FROG SOCK PUPPET,44.25000000000001,15,8
20670,VIP HOLIDAY PURSE,44.04,14,11
47344B,BLUE FLOWER DES PURSE,43.66,44,6
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",43.65,235,14
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,43.510000000000005,4,4
20698,LITTLE PINK MONSTER SOFT TOY,43.349999999999994,17,8
90014C,SILVER/BLACK ORBIT NECKLACE,43.199999999999996,5,4
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43.15,43,12
23038,T-LIGHT HOLDER SILVER SAUCER,42.919999999999995,44,8
84539,KNITTED RABBIT DOLL ,42.9,26,2
22987,WRAP SUMMER ROSE DESIGN,42.84,102,5
20818,GOLD TEDDY BEAR,42.7,15,5
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,42.58,40,17
84922,PINK BUTTERFLY WASHBAG,42.29,9,6
37444C,PINK BREAKFAST CUP AND SAUCER ,42.27,21,9
90029,NEW BAROQUE SMALL NECKLACE BLACK,42.14,5,4
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,42.13,5,4
47570b,TEA TIME TABLE CLOTH,42.019999999999996,2,2
17084A,TRANQUILITY MASALA INCENSE,42.0,200,7
90120D,WHITE MURANO TWIST BRACELET,41.790000000000006,10,5
20666,ECONOMY HOLIDAY PURSE,41.53,30,17
15030,FAN BLACK FRAME ,41.47,143,12
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,41.449999999999996,25,19
72807c,SET/3 VANILLA SCENTED CANDLE IN BOX,41.449999999999996,5,5
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,41.37,25,15
90039B,FIRE POLISHED GLASS BRACELET MONTAN,41.31,11,6
90162C,ANT SILVER FUSCHIA BOUDICCA RING,41.300000000000004,14,7
84921,CREAM AND PINK FLOWERS PONY ,41.25,11,5
23448,CREAM BUNNY EASTER EGG BASKET,41.24999999999999,25,3
75013B,"STRING OF 8 BUTTERFLIES,PINK",41.24999999999999,25,6
90067A,PINK VINTAGE VICTORIAN EARRINGS,41.150000000000006,14,7
90177E,DROP DIAMANTE EARRINGS GREEN,41.080000000000005,14,9
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,41.010000000000005,14,7
90182C,BLACK 3 BEAD DROP EARRINGS,40.96,14,9
90130C,GREEN STONE/CRYSTAL EARRINGS,40.95,14,13
90177A,CLASSIC DIAMANTE EARRINGS JET,40.900000000000006,14,9
71495A,CD WALL TIDY BLUE OFFICE,40.379999999999995,103,8
10120,DOGGY RUBBER,40.32,192,29
90214G,"LETTER ""G"" BLING KEY RING",40.199999999999996,60,30
85092,CANDY SPOT TEA COSY,40.05,27,2
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,40.03,12,8
90165A,PINK ROSEBUD PEARL EARRINGS,39.98,16,15
72369A,PINK CLEAR GLASS CANDLE PLATE,39.92,30,5
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,39.660000000000004,8,2
84725,FREESTYLE CANVAS ART PICTURE,39.65,41,18
84596f,SMALL MARSHMALLOWS PINK BOWL,39.36,16,12
84575A,PINK DOG CANNISTER,39.3,14,4
21307,SET/4 BUTTERFLY MIRROR MAGNETS,39.199999999999996,79,13
35910A,MULTICOLOUR EASTER RABBIT ,39.0,20,4
47341A,FUSCHIA TABLE RUN FLOWER ,38.75,27,5
90064A,WHITE VINTAGE CRYSTAL EARRINGS,38.7,10,6
21393,BLUE POLKADOT PUDDING BOWL,38.67,29,7
85089,CANDY SPOT BUNNY,38.35,13,5
84559b,3D SHEET OF CAT STICKERS,38.33,23,20
84746,PINK EASTER HENS+FLOWER,38.31,14,9
84925D,LA PALMIERA WALL THERMOMETER,38.25,15,10
84617,NEW BAROQUE BLACK BOXES,38.25,3,3
90190B,GOLD/AMBER DROP EARRINGS W LEAF,38.18,13,7
81952B,ROUND BLUE CLOCK WITH SUCKER,38.0,200,9
84033,FLAG OF ST GEORGE ,37.95,23,7
84809B,PINK CHRYSANTHEMUMS ART FLOWER,37.800000000000004,18,1
90075,MONTANA DIAMOND CLUSTER NECKLACE,37.66,4,3
90199D,5 STRAND GLASS NECKLACE AMBER,37.620000000000005,6,6
90212B,JET BLACK LAS VEGAS BRACELET ROUND,37.62,10,8
79191D,RETRO PLASTIC DAISY TRAY,37.61,35,16
72709,IVORY SCULPTED RND CANDLE ,37.4,44,7
35809a,ENAMEL PINK TEA CONTAINER,37.33,9,9
84509b,SET OF 4 FAIRY CAKE PLACEMATS,37.3,5,4
47420,ASSORTED COLOUR SUCTION CUP HOOK,37.24,196,13
90074,BLACK DIAMOND CLUSTER NECKLACE,37.239999999999995,4,3
84751B,BLACK MEDIUM GLASS CAKE STAND,37.11,17,8
90085,CRYSTAL STILETTO PHONE CHARM,36.76,34,10
84522,PINK PARTY SUNGLASSES,36.76,20,12
90214H,"LETTER ""H"" BLING KEY RING",36.76,48,30
71510,SQUARE METAL CANDLEHOLDER BASE,36.519999999999996,52,8
84548,CROCHET BEAR RED/BLUE  KEYRING,36.3,22,4
17090D,VANILLA INCENSE 40 CONES IN TIN,36.25,29,12
84226,HEN HOUSE W FAMILY IN BARN & NEST,36.21,51,10
85216,ASSORTED CAKES FRIDGE MAGNETS,35.75,55,8
90094,NECKLACE+BRACELET SET FRUIT SALAD ,35.699999999999996,14,13
35913B,WHITE/PINK CHICK EASTER DECORATION,35.48,36,10
90179C,BLACK FINE BEAD NECKLACE W TASSEL,35.44,6,6
90179A,AMBER FINE BEAD NECKLACE W TASSEL,35.31,6,5
90123D,WHITE HEART OF GLASS BRACELET,35.31,6,5
90011B,BLACK CRYSTAL DROP EARRINGS,35.27,12,7
90060F,FIRE POLISHED GLASS NECKL GREEN,35.160000000000004,6,6
79063D,"RETRO PILL BOX , REVOLUTIONARY",35.14,189,11
90131,PINK/AMETHYST/GOLD NECKLACE,34.870000000000005,5,2
90049,IVORY GOLD METAL BAG CHARM,34.77,5,3
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,34.69,21,14
20827,GOLD APERITIF GLASS,34.32,88,2
79406,FROSTED WHITE BASE ,34.12,144,8
84873A,FUNKY FLOWER PICNIC BAG FOR 4,33.9,2,2
90026C,GLASS BEAD HOOP NECKLACE GREEN,33.82,4,3
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,33.81,4,3
90038C,GLASS AND BEADS BRACELET IVORY,33.69,9,4
81950B,FLOWER BLUE CLOCK WITH SUCKER,33.64,116,8
72783,BLACK SIL'T SQU CANDLE PLATE ,33.6,16,2
90129D,AMBER GLASS TASSLE BAG CHARM,33.440000000000005,14,7
37423,WHITE WITH BLACK CATS PLATE,33.18,78,3
72807b,SET/3 OCEAN SCENT CANDLE JEWEL BOX,33.16,4,4
35610C,WHITE CHRISTMAS FLOCK DROPLET ,32.51,25,2
17109D,FLOWER FAIRY INCENSE BOUQUET,32.349999999999994,61,5
90186A,AMETHYST HOOP EARRING FLORAL LEAF,32.16,11,9
37468,HARDMAN MUG 3 ASSORTED,32.03,64,13
84824,DANISH ROSE UMBRELLA STAND,31.9,2,2
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",31.8,4,2
23632,SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,15,10
44228,CANNABIS LEAF BEAD CURTAIN,30.599999999999998,36,2
85018D,YULETIDE IMAGES S/6 PAPER BOXES,30.599999999999998,12,7
37471,MULTICOLOUR POLKADOT PLATE,30.43,29,3
90176B,DIAMANTE NECKLACE BLACK ,30.12,4,3
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,30.0,24,7
35610B,BLACK CHRISTMAS FLOCK DROPLET ,30.0,24,1
90195B,BLACK GEMSTONE BRACELET,29.98,4,4
90176E,DIAMANTE NECKLACE GREEN,29.98,4,3
90039A,FIRE POLISHED GLASS BRACELET RED,29.96,8,3
21310,CAPIZ CHANDELIER,29.95,1,1
90122B,JADE CRYSTAL+GLASS BRACELET,29.93,6,6
21667,GLASS CAKE COVER AND PLATE,29.9,2,1
90136,PALE PINK/AMETHYST STONE NECKLACE,29.849999999999998,3,2
84660a,WHITE STITCHED WALL CLOCK,29.84,4,2
90159,COTE D'AZURE NECKLACE,29.790000000000003,6,5
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,29.73,7,5
90120A,PINK MURANO TWIST BRACELET,29.73,7,3
21757,LIGHTHOUSE PRINTED METAL SIGN,29.700000000000003,6,3
21040,MODERN VINTAGE COTTON SHOPPING BAG,29.7,22,8
35816P,"ACRYLIC JEWEL ANGEL,PINK",29.64,78,2
90214I,"LETTER ""I"" BLING KEY RING",29.619999999999997,38,13
84706D,CHERRY BLOSSOM TABLE CLOCK ,29.599999999999998,8,4
17136A,BLUE STONES ON WIRE FOR CANDLE,29.59,352,17
90162D,ANT SILVER PURPLE BOUDICCA RING,29.500000000000004,10,5
84465,15 PINK FLUFFY CHICKS IN BOX,29.5,10,7
82605,OLD DOC RUSSEL METAL SIGN,29.400000000000002,14,3
84558a,3D DOG PICTURE PLAYING CARDS,29.310000000000002,5,5
85030,FRENCH CHATEAU OVAL PLATTER,29.25,15,6
90214N,"LETTER ""N"" BLING KEY RING",29.23,41,24
21011,GLITTER SNOW PEAR TREE DECORATION,28.999999999999996,20,3
84199,GLOW IN DARK DOLPHINS,28.98,138,31
46776f,WOVEN ROSE GARDEN CUSHION COVER ,28.91,7,1
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,28.76,5,5
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,28.73,17,4
90093,CLEAR CRYSTAL STAR PHONE CHARM,28.569999999999997,52,10
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,28.4,9,6
17165D,ASS COL LARGE SAND FROG P'WEIGHT,28.35,27,7
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,28.049999999999997,11,3
90005A,JADE GREEN ENAMEL HAIR COMB,28.02,14,10
90214R,"LETTER ""R"" BLING KEY RING",28.009999999999998,41,25
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,27.900000000000002,6,3
79066k,RETRO MOD TRAY,27.77,17,10
23637,SET 10 CARDS OUT OF ORDER 17216,27.39,11,9
23613,SET 10 XMAS CARDS & BADGES 17070,27.39,11,6
85126,LARGE ROUND CUTGLASS CANDLESTICK,27.14,2,1
23702,High Resolution Image,27.0,4,3
79323P,PINK CHERRY LIGHTS,27.0,4,1
84993a,75 GREEN PETIT FOUR CASES,26.56,32,19
35598A,DUSTY PINK CHRISTMAS TREE 60CM,26.550000000000004,9,2
84675,FROG KING WATERING CAN,26.55,9,2
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,26.52,16,10
21836,GINGHAM OVEN GLOVE RED HEART ,26.490000000000002,5,3
72140E,BEST DAD CANDLE LETTERS,26.349999999999998,31,8
90212C,PURPLE LAS VEGAS BRACELET ROUND,26.25,7,3
23636,SET 10 CARDS WISHING TREE 17116,26.19,9,7
85017C,ENVELOPE 50 CURIOUS IMAGES,26.17,49,10
90183C,BLACK DROP EARRINGS W LONG BEADS,26.15,9,9
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,3
84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.5,2,2
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,25.49,1,1
35910B,PINK FLOWERS RABBIT EASTER,25.349999999999998,13,3
90026B,GLASS BEAD HOOP NECKLACE MONTANA,25.32,3,3
90037B,TINY CRYSTAL BRACELET GREEN,25.279999999999998,10,5
90013D,PURPLE VINTAGE EARRINGS,25.17,6,3
84596e,SMALL LICORICE DES PINK BOWL,25.099999999999998,10,6
90033,IVORY SHELL HEART EARRINGS,25.07,10,9
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,24.96,3,3
23620,SET 10 CARDS PERFECT POST 17090,24.900000000000002,10,7
85034a,3 GARDENIA MORRIS BOXED CANDLES,24.869999999999997,3,3
85132c,CHARLIE AND LOLA FIGURES TINS,24.869999999999997,3,3
85115B,S/4 BLACK DISCO PARTITION PANEL,24.869999999999997,3,1
15060b,FAIRY CAKE DESIGN UMBRELLA,24.869999999999997,3,3
90043,COPPER AND BRASS BAG CHARM,24.810000000000002,4,2
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,24.79,15,10
90214B,"LETTER ""B"" BLING KEY RING",24.77,37,22
20820,SILVER LOOKING MIRROR,24.75,5,2
20778,GARDEN PATH NOTEBOOK ,24.75,15,8
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,24.75,5,2
84854,GIRLY PINK TOOL SET,24.75,5,1
84993B,75 BLACK PETIT FOUR CASES,24.36,58,18
90076,MONTANA DIAMOND CLUSTER EARRINGS,24.119999999999997,9,4
21461,BLUE EASTER EGG HUNT START POST,23.86,10,6
84562A,PINK/WHITE RIBBED MELAMINE JUG,23.85,3,3
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,23.85,3,2
21357,TOAST ITS - DINOSAUR,23.75,19,10
35909B,PINK FLOWERS RABBIT EASTER,23.6,8,2
35909A,RABBIT EASTER DECORATION,23.6,8,3
90083,CRYSTAL CZECH CROSS PHONE CHARM,23.47,25,9
90176C,DIAMANTE NECKLACE,23.32,3,2
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8,6
90182A,AMBER 3 BEAD DROP EARRINGS,23.2,8,8
90104,PURPLE FRANGIPANI HAIRCLIP,23.16,28,12
85195,HANGING HEART BASKET,23.1,11,3
85206B,PINK FELT EASTER EGG BASKET,23.099999999999998,14,4
22351,DOTCOMGIFTSHOP TEA TOWEL,23.089999999999996,13,2
90214Y,"LETTER ""Y"" BLING KEY RING",22.839999999999996,66,8
90054,CRACKED GLAZE EARRINGS RED,22.58,9,9
90188,DROP EARRINGS W FLOWER & LEAF,22.58,9,7
90039C,FIRE POLISHED GLASS BRACELET BLACK,22.48,6,6
90176A,CLASSIC DIAMANTE NECKLACE JET,22.48,3,2
23640,SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,9,8
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.410000000000004,9,4
21018,BIRD BOX CHRISTMAS TREE DECORATION,22.06,24,6
90035C,"PEARL & SHELL 42""NECKL. IVORY",21.5,2,1
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,11,1
84551,CROCHET DOG KEYRING,21.449999999999996,13,2
20695,FLORAL BLUE MONSTER,21.25,5,4
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,21.15,5,3
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,21.130000000000003,5,5
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,21.05,11,10
16169P,WRAP GREEN RUSSIAN FOLKART ,21.0,50,2
23692,WRAP A PRETTY THANK YOU,21.0,50,2
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,20.950000000000003,5,4
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72,1
47518f,ICON PLACEMAT POP ART ELVIS,20.73,5,5
46776a,WOVEN BUBBLE GUM CUSHION COVER,20.65,5,1
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,20.36,4,2
90214P,"LETTER ""P"" BLING KEY RING",20.229999999999997,39,16
90034,WHITE SILVER NECKLACE SHELL GLASS,20.17,2,2
84415B,BLUE FLOCK CUSHION COVER ,20.0,8,3
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8,5
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8,4
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8,7
21681,GIANT MEDINA STAMPED METAL BOWL ,19.9,2,2
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",19.86,18,2
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,19.81,6,4
90156,RESIN BRACELET W PASTEL BEADS,19.8,4,3
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.799999999999997,12,9
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68,2
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,19.5,10,4
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52,4
85047,WHITE BEADED GARLAND STRING 20LIGHT,19.049999999999997,3,2
21416,CLAM SHELL LARGE,18.75,5,4
21538,DAIRY MAID  PUDDING BOWL,18.75,5,2
84856S,SMALL TAHITI BEACH BAG,18.6,4,1
90041,PEARL AND CHERRY QUARTZ BRACLET,18.27,5,4
35607B,BLACK FEATHER CHRISTMAS DECORATION,18.240000000000002,96,7
72821,CUPID SCENTED CANDLE IN GLASS,18.15,11,4
90060D,FIRE POLISHED GLASS NECKL BRONZE,17.85,3,3
21661,VINTAGE GLASS TEA CADDY,17.85,3,3
84856L,LARGE TAHITI BEACH BAG,17.82,2,2
20935,ROUND CACTUS CANDLE,17.700000000000003,6,4
90162A,ANT SILVER TURQUOISE BOUDICCA RING,17.700000000000003,6,1
90027A,GLASS BEAD HOOP EARRINGS BLACK,17.66,6,3
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,17.59,3,3
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,17.57,7,5
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.509999999999998,6,6
79331,PINK FLOCK GLASS CANDLEHOLDER,17.5,26,3
90130A,WHITE STONE/CRYSTAL EARRINGS,17.5,6,6
35597D,PINK/WHITE CHRISTMAS TREE 30CM,17.48,46,2
23627,SET 10 CARDS XMAS GRAPHIC  17218,17.43,7,2
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,17.16,40,16
44092C,PURPLE/COPPER HANGING LAMPSHADE,17.0,20,8
47574B,ENGLISH ROSE SCENTED HANGING HEART,17.0,4,2
85084,HOLLY TOP CHRISTMAS STOCKING,17.0,20,7
35645,VINTAGE BEAD PINK JEWEL BOX,17.0,4,3
90026A,GLASS BEAD HOOP NECKLACE BLACK,17.0,2,1
21120,*Boombox Ipod Classic,16.98,1,1
20954,*USB Office Mirror Ball,16.94,2,2
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,16.94,2,2
21595,Dad's Cab Electronic Meter,16.94,2,2
90024D,NEW BAROQUE B'FLY NECKLACE PINK,16.82,2,2
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,16.810000000000002,2,2
21144,PINK POODLE HANGING DECORATION ,16.8,5,2
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,31,12
23644,SET 10 CARDS CHRISTMAS TREE 16955,16.65,5,5
DCGS0004,HAYNES CAMPER SHOULDER BAG,16.63,1,1
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE ,16.63,1,1
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE ,16.63,1,1
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,16.58,2,1
90137,PINK COMBO MINI CRYSTALS NECKLACE,16.310000000000002,3,3
35647,VINTAGE BEAD PINK SHADE ,16.25,13,2
16248B,BLUE HOLE PUNCH,16.25,13,7
85160a,WHITE BIRD GARDEN DESIGN MUG,16.13,1,1
90214V,"LETTER ""V"" BLING KEY RING",15.979999999999999,26,14
72815,3 WICK CHRISTMAS BRIAR CANDLE ,15.97,3,2
84795C,OCEAN STRIPE HAMMOCK ,15.9,2,1
85136B,BLUE SHARK HELICOPTER,15.9,2,2
DCGS0069,OOH LA LA DOGS COLLAR,15.79,1,1
20816,GOLD FLOWER CUSHION COVER ,15.6,8,2
78034B,BLUE NETTING STORAGE HANGER,15.6,8,6
90214F,"LETTER ""F"" BLING KEY RING",15.429999999999998,27,15
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.16,3,3
90140,PINK SWEETIE NECKLACE,15.120000000000001,2,2
72024U,LILAC VOTIVE CANDLE,15.120000000000001,72,3
84660b,BLACK STITCHED WALL CLOCK,15.08,2,2
35610A,PINK CHRISTMAS FLOCK DROPLET ,15.02,10,3
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1
84705C,PINK FLOCK PHOTO FRAME ,15.0,12,1
84415A,PINK FLOCK SUEDE CUSHION COVER ,15.0,12,2
90078,PINK/WHITE GLASS DEMI CHOKER,15.0,2,1
90069,RUBY GLASS CLUSTER NECKLACE,15.0,2,1
84462,3 PINK HEN+CHICKS IN BASKET,15.0,12,6
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2,2
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,15.0,4,2
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.96,4,4
23621,SET 10 CARDS DAVID'S MADONNA 17074,14.940000000000001,6,4
84509g,SET OF 4 FAIRY CAKE PLACEMATS ,14.92,2,2
90046,WHITE WITH METAL BAG CHARM,14.850000000000001,3,1
85031C,CURIOUS IMAGES SCRAP BOOK SET,14.850000000000001,3,1
90048,GREEN WITH METAL BAG CHARM,14.850000000000001,3,1
84989A,75 GREEN FAIRY CAKE CASES,14.850000000000001,27,17
84593,CROCHET ROSE DES CLOTHES HANGER,14.750000000000002,5,1
23634,SET 10 CARDS XMAS CHOIR 17068,14.55,5,5
90027C,GLASS BEAD HOOP EARRINGS GREEN,14.5,5,5
16202B,PASTEL BLUE PHOTO ALBUM ,14.5,29,2
90182B,AMETHYST 3 BEAD DROP EARRINGS,14.5,5,5
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,14.43,33,14
47593A,CAROUSEL PONIES BABY BIB,14.37,33,12
90052,CRACKED GLAZE NECKLACE BROWN,14.14,2,2
62043B,BLUE CHECK BAG W HANDLE 34X20CM,14.11,17,5
90089,PINK CRYSTAL SKULL PHONE CHARM,13.94,20,9
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.680000000000003,36,3
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,23,8
85017A,ENVELOPE 50 ROMANTIC IMAGES,13.58,16,8
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2,2
90214T,"LETTER ""T"" BLING KEY RING",13.459999999999999,24,11
84745A,PINK HANGING GINGHAM EASTER HEN,13.44,32,5
84745B,BLUE HANGING GINGHAM EASTER HEN,13.44,32,5
23639,SET 10 CARDS MAGICAL TREE 17086,13.32,4,4
23607,SET 10 CARDS HATS & STOCKINGS 17081,13.28,8,7
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,8,1
84388,WISE MAN STAR SHAPE EGG PAN,13.14,24,6
37462E,"PET MUG, GOLDFISH",13.1,36,12
16162L,THE KING GIFT BAG,13.0,20,8
47013C,WINE BOTTLE DRESSING DARK BLUE,12.969999999999999,52,12
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,12.75,5,4
21895,POTTING SHED SOW 'N' GROW SET,12.72,2,2
DCGS0070,CAMOUFLAGE DOG COLLAR,12.72,1,1
90042C,FRESHWATER PEARL BRACELET IVORY,12.7,5,5
90055,CRACKED GLAZE EARRINGS BROWN,12.53,5,5
90037C,TINY CRYSTAL BRACELET BLUE,12.52,5,5
20671,BLUE TEATIME PRINT BOWL ,12.5,10,2
90020,FILIGREE DIAMANTE CHAIN,12.48,1,1
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,12.48,3,3
23654,SET 10 CARD SNOWMAN 16965,12.450000000000001,5,4
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",12.399999999999999,5,4
79329,PINK FLOCK GLASS CANDLEHOLDER,12.18,12,2
84016,FLAG OF ST GEORGE CAR FLAG,12.16,27,2
90021,LASER CUT MULTI STRAND NECKLACE,11.95,1,1
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,1,1
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,11.9,2,1
84620,BLUE GINGHAM ROSE CUSHION COVER,11.9,2,1
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,11.899999999999999,14,5
90214Z,"LETTER ""Z"" BLING KEY RING",11.84,22,10
37444B,BLUE BREAKFAST CUP AND SAUCER ,11.8,4,3
35818B,"ACRYLIC JEWEL ICICLE, BLUE",11.780000000000001,31,3
16162M,THE KING GIFT BAG 25x24x12cm,11.76,28,8
16043,POP ART PUSH DOWN RUBBER ,11.759999999999998,98,2
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,4,1
23608,SET 10 CARDS RUDOLPHS NOSE 17097,11.64,4,3
85184c,SET 4 VALENTINE DECOUPAGE HEART BOX,11.58,2,2
72798C,SET/4 GARDEN ROSE DINNER CANDLE,11.549999999999999,7,3
71050,SMALL SINGLE FLAME CANDLE HOLDER,11.549999999999999,33,6
